WIN_NAME,win_nationalid,win_country_code,winner_id,name,bvdidnumber
bio-rad laboratories m. ΕΠΕ.,,gr,221829,Bio-Rad Laboratories Limited,GB03044694
bio-rad laboratories m. ΕΠΕ.,,gr,221829,BIO RAD Laboratories SA,ESA 79389920.00
bio-rad laboratories m. ΕΠΕ.,,gr,221829,Bio-Rad Laboratories Pty Ltd,AU001843803
bio-rad laboratories m. ΕΠΕ.,,gr,221829,Bio-Rad Laboratories,BE0430505794
bio-rad laboratories m.e.Π.Ε.,,,221830,BIO RAD Laboratories INC,US941381833
bio-rad laboratories m.e.Π.Ε.,,,221830,Bio-Rad Laboratories ApS,DK27374999
bio-rad laboratories m.e.Π.Ε.,,,221830,Bio-Rad Laboratories S.R.L.,IT00801720152
bio-rad laboratories m.e.Π.Ε.,,,221830,Bio-Rad Laboratories Limited,GB03044694
bio-rad laboratories m.e.Π.Ε.,,,221830,BIO RAD Laboratories SA,ESA 79389920.00
bio-rad laboratories m.e.Π.Ε.,,,221830,Bio-Rad Laboratories Pty Ltd,AU001843803
bio-rad laboratories m.e.Π.Ε.,,,221830,Bio-Rad Laboratories,BE0430505794
bio-rad laboratories m.ΕΠΕ,,gr,221831,BIO RAD Laboratories INC,US941381833
bio-rad laboratories m.ΕΠΕ,,gr,221831,Bio-Rad Laboratories ApS,DK27374999
bio-rad laboratories m.ΕΠΕ,,gr,221831,Bio-Rad Laboratories S.R.L.,IT00801720152
bio-rad laboratories m.ΕΠΕ,,gr,221831,Bio-Rad Laboratories Limited,GB03044694
bio-rad laboratories m.ΕΠΕ,,gr,221831,BIO RAD Laboratories SA,ESA 79389920.00
bio-rad laboratories m.ΕΠΕ,,gr,221831,Bio-Rad Laboratories Pty Ltd,AU001843803
bio-rad laboratories m.ΕΠΕ,,gr,221831,Bio-Rad Laboratories,BE0430505794
bio-rad laboratories Μ. Ε.Π.Ε.,999963462,gr,221850,BIO RAD Laboratories INC,US941381833
bio-rad laboratories Μ. Ε.Π.Ε.,999963462,gr,221850,Bio-Rad Laboratories ApS,DK27374999
bio-rad laboratories Μ. Ε.Π.Ε.,999963462,gr,221850,Bio-Rad Laboratories S.R.L.,IT00801720152
bio-rad laboratories Μ. Ε.Π.Ε.,999963462,gr,221850,Bio-Rad Laboratories Limited,GB03044694
bio-rad laboratories Μ. Ε.Π.Ε.,999963462,gr,221850,BIO RAD Laboratories SA,ESA 79389920.00
bio-rad laboratories Μ. Ε.Π.Ε.,999963462,gr,221850,Bio-Rad Laboratories Pty Ltd,AU001843803
bio-rad laboratories Μ. Ε.Π.Ε.,999963462,gr,221850,Bio-Rad Laboratories,BE0430505794
bio-rad laboratories Μ. ΕΠΕ,,gr,221851,BIO RAD Laboratories INC,US941381833
bio-rad laboratories Μ. ΕΠΕ,,gr,221851,Bio-Rad Laboratories ApS,DK27374999
bio-rad laboratories Μ. ΕΠΕ,,gr,221851,Bio-Rad Laboratories S.R.L.,IT00801720152
bio-rad laboratories Μ. ΕΠΕ,,gr,221851,Bio-Rad Laboratories Limited,GB03044694
bio-rad laboratories Μ. ΕΠΕ,,gr,221851,BIO RAD Laboratories SA,ESA 79389920.00
bio-rad laboratories Μ. ΕΠΕ,,gr,221851,Bio-Rad Laboratories Pty Ltd,AU001843803
bio-rad laboratories Μ. ΕΠΕ,,gr,221851,Bio-Rad Laboratories,BE0430505794
bio-rad laboratories Μ.ΕΠΕ,,gr,221852,BIO RAD Laboratories INC,US941381833
bio-rad laboratories Μ.ΕΠΕ,,gr,221852,Bio-Rad Laboratories ApS,DK27374999
bio-rad laboratories Μ.ΕΠΕ,,gr,221852,Bio-Rad Laboratories S.R.L.,IT00801720152
bio-rad laboratories Μ.ΕΠΕ,,gr,221852,Bio-Rad Laboratories Limited,GB03044694
bio-rad laboratories Μ.ΕΠΕ,,gr,221852,BIO RAD Laboratories SA,ESA 79389920.00
bio-rad laboratories Μ.ΕΠΕ,,gr,221852,Bio-Rad Laboratories Pty Ltd,AU001843803
bio-rad laboratories Μ.ΕΠΕ,,gr,221852,Bio-Rad Laboratories,BE0430505794
bio-rad laboratories ΜΟΝ/ΠΗ ΕΠΕ,,gr,221853,Bio-Rad Laboratories ApS,DK27374999
bio-rad laboratories ΜΟΝ/ΠΗ ΕΠΕ,,gr,221853,Bio-Rad Laboratories Pty Ltd,AU001843803
biocore ΑΕ,,gr,222576,BioCore B.V.,NL39042954
biomedica life sciences Α.Ε.,,gr,224336,"Bio-Medical Science Co.,Ltd",KR1101110856257
biomerieux ΑΕ,,gr,224876,Biomerieux SA,FR673620399
biomerieux ΑΕ,,gr,224876,bioMerieux B.V.,NL16030954
biomerieux ΑΕ,,gr,224876,Biomerieux Japan Ltd.,JP1010701021409
biomerieux ΑΕ,,gr,224876,"Bio Merieux Korea Co.,Ltd",KR1101111084823
biomerieux ΕΛΛΑΣ Α.Ε.,,gr,224877,Biomerieux SA,FR673620399
biomerieux ΕΛΛΑΣ ΑΕ,,gr,224880,Biomerieux SA,FR673620399
biomerieux Ελλάς Α.Ε.,,gr,224889,Biomerieux SA,FR673620399
biomerieux Ελλάς ΑΕ,,,224892,Biomerieux SA,FR673620399
biorad labboratories ΕΠΕ,,gr,225810,BIO RAD Laboratories INC,US941381833
biorad labboratories ΕΠΕ,,gr,225810,Bio-Rad Laboratories ApS,DK27374999
biorad labboratories ΕΠΕ,,gr,225810,Bio-Rad Laboratories S.R.L.,IT00801720152
biorad labboratories ΕΠΕ,,gr,225810,Bio-Rad Laboratories Limited,GB03044694
biorad labboratories ΕΠΕ,,gr,225810,BIO RAD Laboratories SA,ESA 79389920.00
biorad labboratories ΕΠΕ,,gr,225810,Bio-Rad Laboratories Pty Ltd,AU001843803
biorad labboratories ΕΠΕ,,gr,225810,Bio-Rad Laboratories,BE0430505794
biorad laboratories m. ΕΠΕ,,gr,225815,BIO RAD Laboratories INC,US941381833
biorad laboratories m. ΕΠΕ,,gr,225815,Bio-Rad Laboratories ApS,DK27374999
biorad laboratories m. ΕΠΕ,,gr,225815,Bio-Rad Laboratories S.R.L.,IT00801720152
biorad laboratories m. ΕΠΕ,,gr,225815,Bio-Rad Laboratories Limited,GB03044694
biorad laboratories m. ΕΠΕ,,gr,225815,BIO RAD Laboratories SA,ESA 79389920.00
biorad laboratories m. ΕΠΕ,,gr,225815,Bio-Rad Laboratories Pty Ltd,AU001843803
biorad laboratories m. ΕΠΕ,,gr,225815,Bio-Rad Laboratories,BE0430505794
biorad laboratories mΕΠΕ,,gr,225816,BIO RAD Laboratories INC,US941381833
biorad laboratories mΕΠΕ,,gr,225816,Bio-Rad Laboratories ApS,DK27374999
biorad laboratories mΕΠΕ,,gr,225816,Bio-Rad Laboratories S.R.L.,IT00801720152
biorad laboratories mΕΠΕ,,gr,225816,Bio-Rad Laboratories Limited,GB03044694
biorad laboratories mΕΠΕ,,gr,225816,BIO RAD Laboratories SA,ESA 79389920.00
biorad laboratories mΕΠΕ,,gr,225816,Bio-Rad Laboratories Pty Ltd,AU001843803
biorad laboratories mΕΠΕ,,gr,225816,Bio-Rad Laboratories,BE0430505794
biorad laboratories Ε.Π.Ε.,,gr,225822,BIO RAD Laboratories INC,US941381833
biorad laboratories Ε.Π.Ε.,,gr,225822,Bio-Rad Laboratories ApS,DK27374999
biorad laboratories Ε.Π.Ε.,,gr,225822,Bio-Rad Laboratories S.R.L.,IT00801720152
biorad laboratories Ε.Π.Ε.,,gr,225822,Bio-Rad Laboratories Limited,GB03044694
biorad laboratories Ε.Π.Ε.,,gr,225822,BIO RAD Laboratories SA,ESA 79389920.00
biorad laboratories Ε.Π.Ε.,,gr,225822,Bio-Rad Laboratories Pty Ltd,AU001843803
biorad laboratories Ε.Π.Ε.,,gr,225822,Bio-Rad Laboratories,BE0430505794
biorad laboratories ΕΠΕ,,gr,225823,BIO RAD Laboratories INC,US941381833
biorad laboratories ΕΠΕ,,gr,225823,Bio-Rad Laboratories ApS,DK27374999
biorad laboratories ΕΠΕ,,gr,225823,Bio-Rad Laboratories S.R.L.,IT00801720152
biorad laboratories ΕΠΕ,,gr,225823,Bio-Rad Laboratories Limited,GB03044694
biorad laboratories ΕΠΕ,,gr,225823,BIO RAD Laboratories SA,ESA 79389920.00
biorad laboratories ΕΠΕ,,gr,225823,Bio-Rad Laboratories Pty Ltd,AU001843803
biorad laboratories ΕΠΕ,,gr,225823,Bio-Rad Laboratories,BE0430505794
biorad laboratories Μ. ΕΠΕ,,gr,225824,BIO RAD Laboratories INC,US941381833
biorad laboratories Μ. ΕΠΕ,,gr,225824,Bio-Rad Laboratories ApS,DK27374999
biorad laboratories Μ. ΕΠΕ,,gr,225824,Bio-Rad Laboratories S.R.L.,IT00801720152
biorad laboratories Μ. ΕΠΕ,,gr,225824,Bio-Rad Laboratories Limited,GB03044694
biorad laboratories Μ. ΕΠΕ,,gr,225824,BIO RAD Laboratories SA,ESA 79389920.00
biorad laboratories Μ. ΕΠΕ,,gr,225824,Bio-Rad Laboratories Pty Ltd,AU001843803
biorad laboratories Μ. ΕΠΕ,,gr,225824,Bio-Rad Laboratories,BE0430505794
biorad laboratories Μ.ΕΠΕ,,gr,225825,BIO RAD Laboratories INC,US941381833
biorad laboratories Μ.ΕΠΕ,,gr,225825,Bio-Rad Laboratories ApS,DK27374999
biorad laboratories Μ.ΕΠΕ,,gr,225825,Bio-Rad Laboratories S.R.L.,IT00801720152
biorad laboratories Μ.ΕΠΕ,,gr,225825,Bio-Rad Laboratories Limited,GB03044694
biorad laboratories Μ.ΕΠΕ,,gr,225825,BIO RAD Laboratories SA,ESA 79389920.00
biorad laboratories Μ.ΕΠΕ,,gr,225825,Bio-Rad Laboratories Pty Ltd,AU001843803
biorad laboratories Μ.ΕΠΕ,,gr,225825,Bio-Rad Laboratories,BE0430505794
biorad laboratories ΜΕΠΕ,,gr,225826,BIO RAD Laboratories INC,US941381833
biorad laboratories ΜΕΠΕ,,gr,225826,Bio-Rad Laboratories ApS,DK27374999
biorad laboratories ΜΕΠΕ,,gr,225826,Bio-Rad Laboratories S.R.L.,IT00801720152
biorad laboratories ΜΕΠΕ,,gr,225826,Bio-Rad Laboratories Limited,GB03044694
biorad laboratories ΜΕΠΕ,,gr,225826,BIO RAD Laboratories SA,ESA 79389920.00
biorad laboratories ΜΕΠΕ,,gr,225826,Bio-Rad Laboratories Pty Ltd,AU001843803
biorad laboratories ΜΕΠΕ,,gr,225826,Bio-Rad Laboratories,BE0430505794
biorad labοratories m eΠΕ,,gr,225831,BIO RAD Laboratories INC,US941381833
biorad labοratories m eΠΕ,,gr,225831,Bio-Rad Laboratories ApS,DK27374999
biorad labοratories m eΠΕ,,gr,225831,Bio-Rad Laboratories S.R.L.,IT00801720152
biorad labοratories m eΠΕ,,gr,225831,Bio-Rad Laboratories Limited,GB03044694
biorad labοratories m eΠΕ,,gr,225831,BIO RAD Laboratories SA,ESA 79389920.00
biorad labοratories m eΠΕ,,gr,225831,Bio-Rad Laboratories Pty Ltd,AU001843803
biorad labοratories m eΠΕ,,gr,225831,Bio-Rad Laboratories,BE0430505794
biorad lamboratories m. eΠΕ,,gr,225832,BIO RAD Laboratories INC,US941381833
biorad lamboratories m. eΠΕ,,gr,225832,Bio-Rad Laboratories ApS,DK27374999
biorad lamboratories m. eΠΕ,,gr,225832,Bio-Rad Laboratories S.R.L.,IT00801720152
biorad lamboratories m. eΠΕ,,gr,225832,Bio-Rad Laboratories Limited,GB03044694
biorad lamboratories m. eΠΕ,,gr,225832,BIO RAD Laboratories SA,ESA 79389920.00
biorad lamboratories m. eΠΕ,,gr,225832,Bio-Rad Laboratories Pty Ltd,AU001843803
biorad lamboratories m. eΠΕ,,gr,225832,Bio-Rad Laboratories,BE0430505794
biotrans Α.Ε.,,gr,227059,Biotrans,FR435256433
boston scientific hellas Α.Ε.,,gr,241341,Boston Scientific SPA,IT11206730159
boston scientific hellas Α.Ε.,,gr,241341,"Boston Scientific Korea Co.,Ltd",KR1101111335705
boston scientific hellas ΑΕ,,gr,241343,Boston Scientific SPA,IT11206730159
boston scientific hellas ΑΕ,,gr,241343,"Boston Scientific Korea Co.,Ltd",KR1101111335705
boston scientific Έλλας Α.Ε,,gr,242126,Boston Scientific SPA,IT11206730159
boston scientific Έλλας Α.Ε,,gr,242126,Boston Scientific Iberica SAU,ESA 80401821.00
boston scientific Έλλας Α.Ε,,gr,242126,"Boston Scientific Korea Co.,Ltd",KR1101111335705
boston scientific Έλλας Α.Ε.,,gr,242127,Boston Scientific SPA,IT11206730159
boston scientific Έλλας Α.Ε.,,gr,242127,Boston Scientific Iberica SAU,ESA 80401821.00
boston scientific Έλλας Α.Ε.,,gr,242127,"Boston Scientific Korea Co.,Ltd",KR1101111335705
boston scientific ΕΛΛΑΣ,,gr,242128,Boston Scientific Corp,US042695240
boston scientific ΕΛΛΑΣ,,gr,242128,Boston Scientific,FR329938245
boston scientific ΕΛΛΑΣ,,gr,242128,Boston Scientific SPA,IT11206730159
boston scientific ΕΛΛΑΣ,,gr,242128,Boston Scientific Iberica SAU,ESA 80401821.00
boston scientific ΕΛΛΑΣ,,gr,242128,Boston Scientific Pty Ltd,AU071676063
boston scientific ΕΛΛΑΣ,,gr,242128,"Boston Scientific Korea Co.,Ltd",KR1101111335705
boston scientific ΕΛΛΑΣ,,gr,242128,Boston Scientific Benelux,BE0450258756
boston scientific ΕΛΛΑΣ,,gr,242128,Boston Scientific (Thailand) LTD,TH0105540030477
boston scientific ΕΛΛΑΣ a.e.,,gr,242129,Boston Scientific SPA,IT11206730159
boston scientific ΕΛΛΑΣ a.e.,,gr,242129,Boston Scientific Iberica SAU,ESA 80401821.00
boston scientific ΕΛΛΑΣ a.e.,,gr,242129,"Boston Scientific Korea Co.,Ltd",KR1101111335705
boston scientific ΕΛΛΑΣ Α.Ε,,gr,242130,Boston Scientific SPA,IT11206730159
boston scientific ΕΛΛΑΣ Α.Ε,,gr,242130,Boston Scientific Iberica SAU,ESA 80401821.00
boston scientific ΕΛΛΑΣ Α.Ε,,gr,242130,"Boston Scientific Korea Co.,Ltd",KR1101111335705
boston scientific ΕΛΛΑΣ Α.Ε.,,gr,242131,Boston Scientific SPA,IT11206730159
boston scientific ΕΛΛΑΣ Α.Ε.,,gr,242131,Boston Scientific Iberica SAU,ESA 80401821.00
boston scientific ΕΛΛΑΣ Α.Ε.,,gr,242131,"Boston Scientific Korea Co.,Ltd",KR1101111335705
boston scientific ΕΛΛΑΣ ΑΕ,,gr,242132,Boston Scientific SPA,IT11206730159
boston scientific ΕΛΛΑΣ ΑΕ,,gr,242132,Boston Scientific Iberica SAU,ESA 80401821.00
boston scientific ΕΛΛΑΣ ΑΕ,,gr,242132,"Boston Scientific Korea Co.,Ltd",KR1101111335705
boston scientific Ελλάς,,gr,242138,Boston Scientific Corp,US042695240
boston scientific Ελλάς,,gr,242138,Boston Scientific,FR329938245
boston scientific Ελλάς,,gr,242138,Boston Scientific SPA,IT11206730159
boston scientific Ελλάς,,gr,242138,Boston Scientific Iberica SAU,ESA 80401821.00
boston scientific Ελλάς,,gr,242138,Boston Scientific Pty Ltd,AU071676063
boston scientific Ελλάς,,gr,242138,"Boston Scientific Korea Co.,Ltd",KR1101111335705
boston scientific Ελλάς,,gr,242138,Boston Scientific Benelux,BE0450258756
boston scientific Ελλάς,,gr,242138,Boston Scientific (Thailand) LTD,TH0105540030477
boston scientific Ελλάς Α.Ε.,,,242139,Boston Scientific SPA,IT11206730159
boston scientific Ελλάς Α.Ε.,,,242139,Boston Scientific Iberica SAU,ESA 80401821.00
boston scientific Ελλάς Α.Ε.,,,242139,"Boston Scientific Korea Co.,Ltd",KR1101111335705
boston scientific Ελλάς ΑΕ,,,242144,Boston Scientific SPA,IT11206730159
boston scientific Ελλάς ΑΕ,,,242144,Boston Scientific Iberica SAU,ESA 80401821.00
boston scientific Ελλάς ΑΕ,,,242144,"Boston Scientific Korea Co.,Ltd",KR1101111335705
boston scientific Ελλας Α.Ε.,,gr,242148,Boston Scientific SPA,IT11206730159
boston scientific Ελλας Α.Ε.,,gr,242148,Boston Scientific Iberica SAU,ESA 80401821.00
boston scientific Ελλας Α.Ε.,,gr,242148,"Boston Scientific Korea Co.,Ltd",KR1101111335705
boston scientific Ελλας ΑΕ,,gr,242149,Boston Scientific SPA,IT11206730159
boston scientific Ελλας ΑΕ,,gr,242149,Boston Scientific Iberica SAU,ESA 80401821.00
boston scientific Ελλας ΑΕ,,gr,242149,"Boston Scientific Korea Co.,Ltd",KR1101111335705
cana aΕ,,gr,274169,Can-Am Care Corp,US130230048L
cana Α.Ε,,gr,274179,Can-Am Care Corp,US130230048L
cana Α.Ε.,,,274180,Can-Am Care Corp,US130230048L
cana ΑΕ,,,274182,Can-Am Care Corp,US130230048L
carestream health hellas Ε.Π.Ε.,,gr,279649,Carestream Health Netherlands B.V.,NL30234262
carestream health hellas ΕΠΕ,,gr,279650,Carestream Health Netherlands B.V.,NL30234262
carestream health hellas ΕΠΕ.,,gr,279651,Carestream Health Netherlands B.V.,NL30234262
comart Α.Ε.,,gr,330939,Comart SA,ESA 8186074.00
computer solutions Α.Β.Ε.Ε.,,gr,338109,Computer Solutions,US145426573L
computer solutions Α.Β.Ε.Ε.,,gr,338109,"Computer Solutions Group, Inc.",US126773777L
"computer solutions Α.Β.Ε.Ε.,",,gr,338110,Computer Solutions,US145426573L
"computer solutions Α.Β.Ε.Ε.,",,gr,338110,"Computer Solutions Group, Inc.",US126773777L
computer solutions ΑΒΕΕ,,gr,338111,Computer Solutions,US145426573L
computer solutions ΑΒΕΕ,,gr,338111,"Computer Solutions Group, Inc.",US126773777L
conceptum Α.Ε.,,gr,339646,Concept SA,FR90399EF
conceptum Α.Ε.,,gr,339646,Conceptum INC,CA259791533L
conceptum ΑΕ,,gr,339647,Concept SA,FR90399EF
conceptum ΑΕ,,gr,339647,Conceptum INC,CA259791533L
constrat Α.Ε.,,gr,344641,Consat AB,SE5563610723
constrat Α.Ε.,,gr,344641,Construmart S.A.,CL965114602
contitech imaΣ ae,,gr,347657,"Contitech Usa, Inc.",BR08893764000165
contitech imaΣ ae,,gr,347657,Contitech AVS France,FR844843367
cook espaρa; s.a.,,es,349034,Cook Espana SL,ESB 8525073.00
coral Α.Ε.,,gr,352798,Corali S.A.,ESA 35008416.00
cormed international Ε.Π.Ε,,gr,353978,Cores International K.K.,JP5120101002143
cormed international Ε.Π.Ε,,gr,353978,"Corium International, Inc.",US383230774
cormed international Ε.Π.Ε,,gr,353978,"Corbett International, Inc.",US133193248L
cormed international Ε.Π.Ε.,,gr,353979,Cores International K.K.,JP5120101002143
cormed international Ε.Π.Ε.,,gr,353979,"Corium International, Inc.",US383230774
cormed international Ε.Π.Ε.,,gr,353979,"Corbett International, Inc.",US133193248L
cormed international ΕΠΕ,,gr,353980,Cores International K.K.,JP5120101002143
cormed international ΕΠΕ,,gr,353980,"Corium International, Inc.",US383230774
cormed international ΕΠΕ,,gr,353980,"Corbett International, Inc.",US133193248L
cosmoplus Α.Ε.,,gr,355680,Cosmoplas S A,CL811878006
cosmos business systems a.e.Β.Ε.,,gr,355749,Cosmos Business Systems S.A.,GR000412401000
cosmos business systems a.Ε.b.e.,,gr,355750,Cosmos Business Systems S.A.,GR000412401000
cosmos business systems aΕbe,,gr,355754,Cosmos Business Systems S.A.,GR000412401000
cosmos business systems Α.Ε.,,gr,355756,Cosmos Business Systems S.A.,GR000412401000
cosmos business systems Α.Ε.Β.Ε.,,,355757,Cosmos Business Systems S.A.,GR000412401000
cosmos business systems ΑΕΒΕ,,gr,355763,Cosmos Business Systems S.A.,GR000412401000
cube²,,fr,367178,Cube,FR440009157
cube²,,fr,367178,Cube Inc.,JP2011001029083
cyclon Έλλας Α.Ε.,,gr,369084,Cyclon Hellas S.A.,GR094046327
cyclon Έλλας Α;Ε.,,gr,369085,Cyclon Hellas S.A.,GR094046327
cyclon Έλλας ΑΕ,,gr,369086,Cyclon Hellas S.A.,GR094046327
cyclon Ελλάς Α.Ε.,,gr,369087,Cyclon Hellas S.A.,GR094046327
cyclon Ελλάς ΑΕ,,gr,369088,Cyclon Hellas S.A.,GR094046327
deloitte business solutions Α.Ε.,,gr,387397,Deloitte Business Consulting A/S,DK15793015
deloitte business solutions Α.Ε.,,gr,387397,"Deloitte Business Consulting, S.A.",PT515943703
demo Α.Ε.,,gr,389971,Demo S.P.A.,IT01743040063
demo Α.Ε.,,gr,389971,Demo S.P.A.,IT02928770045
demo Α.Ε.,,gr,389971,Demko S.A.,GR000961701000
derichebourg²,,fr,392143,Derichebourg,FR352980601
dionic Α.Ε.Β.Ε,,gr,402334,Dionic S.A.,GR002099601000
dionic ΑΕΒΕ,,gr,402335,Dionic S.A.,GR002099601000
draeger Α.Ε.,,gr,415902,Draeger,FR572156594
drӓger polska sp. z o. o.,,pl,419693,Drager Polska Sp. z o.o.,PL090518586
drӓger polska sp. z o. o.,,pl,419693,Dradura Polska Sp. z o.o.,PL473230357
drӓger polska sp. z o.o,,pl,419694,DRAPOL Sp. z o.o.,PL191542945
drӓger polska sp. z o.o,,pl,419694,Drager Polska Sp. z o.o.,PL090518586
drӓger polska sp. z o.o,,pl,419694,Dradura Polska Sp. z o.o.,PL473230357
drӓger polska sp. z o.o.,,pl,419695,DRAPOL Sp. z o.o.,PL191542945
drӓger polska sp. z o.o.,,pl,419695,Drager Polska Sp. z o.o.,PL090518586
drӓger polska sp. z o.o.,,pl,419695,Dradura Polska Sp. z o.o.,PL473230357
ecorys nederland Вv,,nl,434362,Econosto Nederland B.V.,NL24227439
ecorys nederland Вv,,nl,434362,ECORYS Nederland B.V.,NL24316726
ecoster Α.Ε.,,gr,434618,Ecosoer AS,NO994539558
ecoster ΑΕ,,gr,434619,Ecosoer AS,NO994539558
ecotech Ε.Π.Ε.,,gr,434736,Ecotech Pty. Ltd.,AU005752081
edwards life sciences ΕΛΛΑΣ Ε.Π.Ε.,,gr,438627,Edwards Lifesciences SL,ESB 96954078.00
edwards life sciences ΕΛΛΑΣ Ε.Π.Ε.,,gr,438627,"Edwards Lifesciences Korea Co.,Ltd",KR1101111844102
edwards lifesciences hellas m.ΕΠΕ,,gr,438717,Edwards Lifesciences Limited,IE905819
edwards lifesciences hellas m.ΕΠΕ,,gr,438717,Edwards Lifesciences Limited,GB03879325
edwards lifesciences hellas m.ΕΠΕ,,gr,438717,Edwards Lifesciences SL,ESB 96954078.00
edwards lifesciences hellas mΕΠΕ,,gr,438719,Edwards Lifesciences Limited,IE905819
edwards lifesciences hellas mΕΠΕ,,gr,438719,Edwards Lifesciences Limited,GB03879325
edwards lifesciences hellas mΕΠΕ,,gr,438719,Edwards Lifesciences SL,ESB 96954078.00
edwards lifesciences hellas Α.Ε.,,gr,438720,Edwards Lifesciences Corp,US364316614
edwards lifesciences hellas Α.Ε.,,gr,438720,Edwards Lifesciences Ltd.,JP7011101053202
edwards lifesciences hellas Α.Ε.,,gr,438720,Edwards Lifesciences SAS,FR429487507
edwards lifesciences hellas Α.Ε.,,gr,438720,Edwards Lifesciences SL,ESB 96954078.00
edwards lifesciences hellas Α.Ε.,,gr,438720,"Edwards Lifesciences Korea Co.,Ltd",KR1101111844102
edwards lifesciences hellas ΑΕ,,gr,438721,Edwards Lifesciences Corp,US364316614
edwards lifesciences hellas ΑΕ,,gr,438721,Edwards Lifesciences Ltd.,JP7011101053202
edwards lifesciences hellas ΑΕ,,gr,438721,Edwards Lifesciences SAS,FR429487507
edwards lifesciences hellas ΑΕ,,gr,438721,Edwards Lifesciences SL,ESB 96954078.00
edwards lifesciences hellas ΑΕ,,gr,438721,"Edwards Lifesciences Korea Co.,Ltd",KR1101111844102
edwards lifesciences hellas Ε.Π.Ε.,,gr,438722,Edwards Lifesciences SL,ESB 96954078.00
edwards lifesciences hellas Ε.Π.Ε.,,gr,438722,"Edwards Lifesciences Korea Co.,Ltd",KR1101111844102
edwards lifesciences hellas ΕΠΕ,,gr,438726,Edwards Lifesciences SL,ESB 96954078.00
edwards lifesciences hellas ΕΠΕ,,gr,438726,"Edwards Lifesciences Korea Co.,Ltd",KR1101111844102
edwards lifesciences hellas Μ.Ε.Π.Ε.,,,438730,Edwards Lifesciences Limited,IE905819
edwards lifesciences hellas Μ.Ε.Π.Ε.,,,438730,Edwards Lifesciences Limited,GB03879325
edwards lifesciences hellas Μ.Ε.Π.Ε.,,,438730,Edwards Lifesciences SL,ESB 96954078.00
edwards lifesciences hellas Μ.ΕΠΕ,,gr,438732,Edwards Lifesciences Limited,IE905819
edwards lifesciences hellas Μ.ΕΠΕ,,gr,438732,Edwards Lifesciences Limited,GB03879325
edwards lifesciences hellas Μ.ΕΠΕ,,gr,438732,Edwards Lifesciences SL,ESB 96954078.00
edwards lifesciences hellas ΜΕΠΕ,,gr,438733,Edwards Lifesciences Limited,IE905819
edwards lifesciences hellas ΜΕΠΕ,,gr,438733,Edwards Lifesciences Limited,GB03879325
edwards lifesciences hellas ΜΕΠΕ,,gr,438733,Edwards Lifesciences SL,ESB 96954078.00
edwards lifesciences hellas.m.ΕΠΕ,,gr,438736,Edwards Lifesciences Limited,IE905819
edwards lifesciences hellas.m.ΕΠΕ,,gr,438736,Edwards Lifesciences Limited,GB03879325
edwards lifesciences hellas.m.ΕΠΕ,,gr,438736,Edwards Lifesciences SL,ESB 96954078.00
edwards lifesciences hellas.m.ΕΠΕ,,gr,438736,"Edwards Lifesciences Korea Co.,Ltd",KR1101111844102
edwards lifesciences Ελλάς Μ.Ε.Π.Ε.,,,438951,Edwards Lifesciences Limited,IE905819
edwards lifesciences Ελλάς Μ.Ε.Π.Ε.,,,438951,Edwards Lifesciences Limited,GB03879325
